"COUNTRY","Country","VARIABLE","Variable","UNIT","Unit","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"RUS","Russian Federation","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2013","2013",1.0439271,,
"RUS","Russian Federation","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.83764058,,
"RUS","Russian Federation","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","SE","S.E.","2018","2018",5.4011416,,
"RUS","Russian Federation","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0.4454836,,
"RUS","Russian Federation","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.60298997,,
"RUS","Russian Federation","20_T016","Teachers who report that the feedback they received in the 12 months prior to the survey had a positive impact on their teaching practice","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0855943,,
"RUS","Russian Federation","20_T176","Teachers who received feedback at some point, based on at least four different methods","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.69018835,,
"RUS","Russian Federation","20_T180","Teachers whose principals report that their teachers are never formally appraised","PERCENTAGE","Percentage","SE","S.E.","2013","2013",0,,
"RUS","Russian Federation","20_T180","Teachers whose principals report that their teachers are never formally appraised","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.43447524,,
"RUS","Russian Federation","20_T189","Teachers who report that they have never received feedback in their school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.43582982,,
"RUS","Russian Federation","1_T001","Teachers' average age","YEARS","Years","SE","S.E.","2018","2018",0.2851544,,
"RUS","Russian Federation","1_T002","Teachers' average work experience as a teacher","YEARS","Years","SE","S.E.","2018","2018",0.34798065,,
"RUS","Russian Federation","2_T005","Principals' average age","YEARS","Years","SE","S.E.","2018","2018",0.91473109,,
"RUS","Russian Federation","2_T006","Principals' average work experience as a principal","YEARS","Years","SE","S.E.","2018","2018",0.84441495,,
"SAU","Saudi Arabia","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","1_T000","Female teachers","PERCENTAGE","Percentage","VAL","Value","2018","2018",52.400002,,
"SAU","Saudi Arabia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",5.5,,
"SAU","Saudi Arabia","2_T004","Female principals","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","2_T004","Female principals","PERCENTAGE","Percentage","VAL","Value","2018","2018",51.299999,,
"SAU","Saudi Arabia","2_T030","Principals aged 60 and above","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","2_T030","Principals aged 60 and above","PERCENTAGE","Percentage","VAL","Value","2018","2018",0,,
"SAU","Saudi Arabia","3_T022","Average proportion of class-time teachers report spending on administrative tasks such as marking attendance","PERCENTAGE","Percentage","VAL","Value","2018","2018",12.1,,
"SAU","Saudi Arabia","3_T023","Average proportion of class-time teachers report spending on classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",21.5,,
"SAU","Saudi Arabia","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","VAL","Value","2018","2018",64.699997,,
"SAU","Saudi Arabia","3_T078","Teachers who report to 'frequently' or 'always' present tasks for which there is no obvious solution","PERCENTAGE","Percentage","VAL","Value","2018","2018",43.900002,,
"SAU","Saudi Arabia","3_T079","Teachers who report to 'frequently' or 'always' give tasks that require students to think critically","PERCENTAGE","Percentage","VAL","Value","2018","2018",62.200001,,
"SAU","Saudi Arabia","4_T072","Average proportion of time principals report spending on administrative tasks and meetings","PERCENTAGE","Percentage","VAL","Value","2018","2018",29.200001,,
"SAU","Saudi Arabia","4_T073","Average proportion of time principals report spending on leadership tasks and meetings","PERCENTAGE","Percentage","VAL","Value","2018","2018",19.299999,,
"SAU","Saudi Arabia","5_T032","Teachers for whom content pedagogy and classroom practice in some or all subjects taught were included in their initial formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",71.900002,,
"SAU","Saudi Arabia","5_T033","Teachers who did not take part in formal or informal induction activities at the current school","PERCENTAGE","Percentage","VAL","Value","2018","2018",63.099998,,
"SAU","Saudi Arabia","5_T034","Novice teachers who have an assigned mentor at the current school","PERCENTAGE","Percentage","VAL","Value","2018","2018",18.700001,,
"SAU","Saudi Arabia","6_T035","Principals for whom school administration or principal training programme or course elements were never included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",21.6,,
"SAU","Saudi Arabia","6_T092","Principals for whom school administration or principal training programme or course were included in their formal education or training before taking up position as principal","PERCENTAGE","Percentage","VAL","Value","2018","2018",12.2,,
"SAU","Saudi Arabia","6_T094","Principals for whom instructional leadership training or course were included in their formal education or training before taking up position as principal","PERCENTAGE","Percentage","VAL","Value","2018","2018",11,,
"SAU","Saudi Arabia","7_T012","Teachers who undertook professional development in the last 12 months","PERCENTAGE","Percentage","VAL","Value","2018","2018",86.099998,,
"SAU","Saudi Arabia","7_T105","Teachers who participated in peer and/or self-observation and coaching as part of a formal school arrangement in the 12 months prior to the survey","PERCENTAGE","Percentage","VAL","Value","2018","2018",54.200001,,
"SAU","Saudi Arabia","7_T106","Teachers who participated in a network of teachers formed specifically for the professional development of teachers in the 12 months prior to the survey","PERCENTAGE","Percentage","VAL","Value","2018","2018",43.099998,,
"SAU","Saudi Arabia","7_T107","Teachers who feel professional development activities in the 12 months prior to the survey had a positive impact on their teaching practices","PERCENTAGE","Percentage","VAL","Value","2018","2018",74.800003,,
"SAU","Saudi Arabia","8_T031","Principals who participated in at least one professional development activity in the 12 months prior to the survey","PERCENTAGE","Percentage","VAL","Value","2018","2018",95.199997,,
"SAU","Saudi Arabia","8_T036","Principals who have never received any instructional leadership training","PERCENTAGE","Percentage","VAL","Value","2018","2018",17.700001,,
"SAU","Saudi Arabia","9_T025","Teachers who believe they can help their students to value learning","PERCENTAGE","Percentage","VAL","Value","2018","2018",92,,
"SAU","Saudi Arabia","9_T026","Teachers who believe they can help their students to think critically","PERCENTAGE","Percentage","VAL","Value","2018","2018",78.900002,,
"SAU","Saudi Arabia","10_T101","Teachers for whom teaching was their first choice as a career","PERCENTAGE","Percentage","VAL","Value","2018","2018",82.599998,,
"SAU","Saudi Arabia","10_T102","Teachers who report that influencing the development of children and young people was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","VAL","Value","2018","2018",94,,
"SAU","Saudi Arabia","10_T103","Teachers who report that providing a contribution to society was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","VAL","Value","2018","2018",92.900002,,
"SAU","Saudi Arabia","11_T096","Teachers who 'agree' or 'strongly agree' that teachers and students usually get on well with each other","PERCENTAGE","Percentage","VAL","Value","2018","2018",96.099998,,
"SAU","Saudi Arabia","11_T097","Principals reporting that intimidation or bullying among students occurred at least weekly in their school","PERCENTAGE","Percentage","VAL","Value","2018","2018",10.1,,
"SAU","Saudi Arabia","12_T053","Teachers reporting a high level of need for professional development in student behaviour and classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",16.299999,,
"SAU","Saudi Arabia","12_T054","Teachers who 'agree' or 'strongly agree' that they lose quite a lot of time because of students interrupting the lessons","PERCENTAGE","Percentage","VAL","Value","2018","2018",25.700001,,
"SAU","Saudi Arabia","12_T055","Teachers for whom 'student behaviour and classroom management' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",87,,
"SAU","Saudi Arabia","12_T056","Teachers who felt 'well prepared' or 'very well prepared' for student behaviour and classroom management","PERCENTAGE","Percentage","VAL","Value","2018","2018",80.699997,,
"SAU","Saudi Arabia","12_T058","Teachers who feel that they can control disruptive behaviour in the classroom","PERCENTAGE","Percentage","VAL","Value","2018","2018",90.900002,,
"SAU","Saudi Arabia","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","VAL","Value","2018","2018",27.9,,
"SAU","Saudi Arabia","13_T037","Principals reporting shortage or inadequacy of digital technology for instruction","PERCENTAGE","Percentage","VAL","Value","2018","2018",61,,
"SAU","Saudi Arabia","13_T038","Teachers who 'frequently' or 'always' let students use ICT  for projects or class work","PERCENTAGE","Percentage","VAL","Value","2018","2018",48.599998,,
"SAU","Saudi Arabia","13_T039","Teachers for whom the 'use of ICT for teaching' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",73.400002,,
"SAU","Saudi Arabia","13_T040","Teachers who felt 'well prepared' or 'very well prepared' for the use of ICT for teaching","PERCENTAGE","Percentage","VAL","Value","2018","2018",71.800003,,
"SAU","Saudi Arabia","14_T042","Teachers who feel they can cope with the challenges of a multicultural classroom 'quite a bit' or 'a lot' in teaching a culturally diverse class","PERCENTAGE","Percentage","VAL","Value","2018","2018",77,,
"SAU","Saudi Arabia","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","14_T043","Teachers reporting a high level of need for professional development in teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2018","2018",26,,
"SAU","Saudi Arabia","14_T044","Teachers teaching in classes with more than 10% of students whose first language is different from the language of instruction","PERCENTAGE","Percentage","VAL","Value","2018","2018",10.9,,
"SAU","Saudi Arabia","14_T045","Teachers for whom 'teaching in a multicultural or multilingual setting' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",35.700001,,
"SAU","Saudi Arabia","14_T046","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a multicultural or multilingual setting","PERCENTAGE","Percentage","VAL","Value","2018","2018",43.200001,,
"SAU","Saudi Arabia","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","15_T014","Teachers reporting a high level of need for professional development in teaching students with special needs","PERCENTAGE","Percentage","VAL","Value","2018","2018",28.5,,
"SAU","Saudi Arabia","15_T048","Principals reporting a shortage of teachers with competence in teaching students with special needs","PERCENTAGE","Percentage","VAL","Value","2018","2018",51.5,,
"SAU","Saudi Arabia","15_T049","Teachers teaching in classes with more than 10% of special needs students","PERCENTAGE","Percentage","VAL","Value","2018","2018",8.8999996,,
"SAU","Saudi Arabia","15_T050","Teachers for whom the 'teaching in a mixed-ability setting' was included in their formal education or training","PERCENTAGE","Percentage","VAL","Value","2018","2018",77.400002,,
"SAU","Saudi Arabia","15_T051","Teachers who felt 'well prepared' or 'very well prepared' for teaching in a mixed-ability setting","PERCENTAGE","Percentage","VAL","Value","2018","2018",70.300003,,
"SAU","Saudi Arabia","16_T027","Teachers who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","16_T027","Teachers who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2018","2018",51.799999,,
"SAU","Saudi Arabia","16_T028","Teachers who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","16_T028","Teachers who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2018","2018",87.099998,,
"SAU","Saudi Arabia","16_T166","Teachers who are satisfied with the salary they receive for their work","PERCENTAGE","Percentage","VAL","Value","2018","2018",58.900002,,
"SAU","Saudi Arabia","16_T167","Teachers who, apart from their salary, are satisfied with the terms of their teaching contract/employment","PERCENTAGE","Percentage","VAL","Value","2018","2018",60.900002,,
"SAU","Saudi Arabia","17_T007","Principals who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","17_T007","Principals who 'agree' or 'strongly agree' that the teaching profession is valued in society","PERCENTAGE","Percentage","VAL","Value","2018","2018",77.300003,,
"SAU","Saudi Arabia","17_T008","Principals who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","17_T008","Principals who are, all in all, satisfied with their job","PERCENTAGE","Percentage","VAL","Value","2018","2018",91.800003,,
"SAU","Saudi Arabia","17_T185","Principals who are satisfied with the salary they receive for their work","PERCENTAGE","Percentage","VAL","Value","2018","2018",52.200001,,
"SAU","Saudi Arabia","17_T186","Principals who, apart from their salary, are satisfied with the terms of their teaching contract/employment","PERCENTAGE","Percentage","VAL","Value","2018","2018",48.599998,,
"SAU","Saudi Arabia","18_T168","Teachers employed on a permanent contract","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","18_T168","Teachers employed on a permanent contract","PERCENTAGE","Percentage","VAL","Value","2018","2018",99.599998,,
"SAU","Saudi Arabia","18_T169","Teachers employed on a fixed-term contract (one school year or less)","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","18_T169","Teachers employed on a fixed-term contract (one school year or less)","PERCENTAGE","Percentage","VAL","Value","2018","2018",0.1,,
"SAU","Saudi Arabia","18_T170","Teachers who would like to change to another school if that were possible","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","18_T170","Teachers who would like to change to another school if that were possible","PERCENTAGE","Percentage","VAL","Value","2018","2018",47.099998,,
"SAU","Saudi Arabia","18_T171","Teachers who report experiencing  'a lot' of stress in their work","PERCENTAGE","Percentage","VAL","Value","2018","2018",11.2,,
"SAU","Saudi Arabia","18_T172","Teachers who report that too much administrative work is a source of stress 'quite a bit' or 'a lot'","PERCENTAGE","Percentage","VAL","Value","2018","2018",33.299999,,
"SAU","Saudi Arabia","18_T173","Teachers age 50 or less wanting to leave teaching within the next five years","PERCENTAGE","Percentage","VAL","Value","2018","2018",35.099998,,
"SAU","Saudi Arabia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","19_T174","Teachers who 'agree' or 'strongly agree' that there is a collaborative school culture that is characterised by mutual support","PERCENTAGE","Percentage","VAL","Value","2018","2018",82.099998,,
"SAU","Saudi Arabia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","19_T175","Teachers who report participating in collaborative professional learning in their school at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",36.099998,,
"SAU","Saudi Arabia","19_T177","Teachers who 'agree' or 'strongly agree' that they have control over determining course content","PERCENTAGE","Percentage","VAL","Value","2018","2018",91.699997,,
"SAU","Saudi Arabia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","19_T179","Teachers who 'agree' or 'strongly agree' that their school provides staff with opportunities to actively participate in school decisions","PERCENTAGE","Percentage","VAL","Value","2018","2018",72.5,,
"SAU","Saudi Arabia","19_T187","Principals who report that teachers have significant responsibility for the majority of tasks concerning school policies, instruction and curriculum","PERCENTAGE","Percentage","VAL","Value","2018","2018",0,,
"SAU","Saudi Arabia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","19_T188","Teachers who report engaging in team-teaching at least once a month","PERCENTAGE","Percentage","VAL","Value","2018","2018",14.8,,
"SAU","Saudi Arabia","20_T016","Teachers who report that the feedback they received in the 12 months prior to the survey had a positive impact on their teaching practice","PERCENTAGE","Percentage","VAL","Value","2018","2018",75.699997,,
"SAU","Saudi Arabia","20_T176","Teachers who received feedback at some point, based on at least four different methods","PERCENTAGE","Percentage","VAL","Value","2018","2018",80.699997,,
"SAU","Saudi Arabia","20_T180","Teachers whose principals report that their teachers are never formally appraised","PERCENTAGE","Percentage","VAL","Value","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","20_T180","Teachers whose principals report that their teachers are never formally appraised","PERCENTAGE","Percentage","VAL","Value","2018","2018",1.6,,
"SAU","Saudi Arabia","20_T189","Teachers who report that they have never received feedback in their school","PERCENTAGE","Percentage","VAL","Value","2018","2018",5.6999998,,
"SAU","Saudi Arabia","1_T001","Teachers' average age","YEARS","Years","VAL","Value","2018","2018",37.799999,,
"SAU","Saudi Arabia","1_T002","Teachers' average work experience as a teacher","YEARS","Years","VAL","Value","2018","2018",12.8,,
"SAU","Saudi Arabia","2_T005","Principals' average age","YEARS","Years","VAL","Value","2018","2018",42.900002,,
"SAU","Saudi Arabia","2_T006","Principals' average work experience as a principal","YEARS","Years","VAL","Value","2018","2018",8.1000004,,
"SAU","Saudi Arabia","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","1_T000","Female teachers","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.99192786,,
"SAU","Saudi Arabia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","1_T029","Teachers aged 50 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.60990775,,
"SAU","Saudi Arabia","2_T004","Female principals","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","2_T004","Female principals","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.94773495,,
"SAU","Saudi Arabia","2_T030","Principals aged 60 and above","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","2_T030","Principals aged 60 and above","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0,,
"SAU","Saudi Arabia","3_T022","Average proportion of class-time teachers report spending on administrative tasks such as marking attendance","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.53590721,,
"SAU","Saudi Arabia","3_T023","Average proportion of class-time teachers report spending on classroom management","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.5914579,,
"SAU","Saudi Arabia","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","3_T024","Average proportion of class-time teachers report spending on actual teaching and learning","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.88529867,,
"SAU","Saudi Arabia","3_T078","Teachers who report to 'frequently' or 'always' present tasks for which there is no obvious solution","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.5181139,,
"SAU","Saudi Arabia","3_T079","Teachers who report to 'frequently' or 'always' give tasks that require students to think critically","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.5924119,,
"SAU","Saudi Arabia","4_T072","Average proportion of time principals report spending on administrative tasks and meetings","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2540708,,
"SAU","Saudi Arabia","4_T073","Average proportion of time principals report spending on leadership tasks and meetings","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.88367438,,
"SAU","Saudi Arabia","5_T032","Teachers for whom content pedagogy and classroom practice in some or all subjects taught were included in their initial formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1035105,,
"SAU","Saudi Arabia","5_T033","Teachers who did not take part in formal or informal induction activities at the current school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2424152,,
"SAU","Saudi Arabia","5_T034","Novice teachers who have an assigned mentor at the current school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.3504071,,
"SAU","Saudi Arabia","6_T035","Principals for whom school administration or principal training programme or course elements were never included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.3678951,,
"SAU","Saudi Arabia","6_T092","Principals for whom school administration or principal training programme or course were included in their formal education or training before taking up position as principal","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.9323437,,
"SAU","Saudi Arabia","6_T094","Principals for whom instructional leadership training or course were included in their formal education or training before taking up position as principal","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.4966455,,
"SAU","Saudi Arabia","7_T012","Teachers who undertook professional development in the last 12 months","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.99254209,,
"SAU","Saudi Arabia","7_T105","Teachers who participated in peer and/or self-observation and coaching as part of a formal school arrangement in the 12 months prior to the survey","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3323404,,
"SAU","Saudi Arabia","7_T106","Teachers who participated in a network of teachers formed specifically for the professional development of teachers in the 12 months prior to the survey","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2034409,,
"SAU","Saudi Arabia","7_T107","Teachers who feel professional development activities in the 12 months prior to the survey had a positive impact on their teaching practices","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1058414,,
"SAU","Saudi Arabia","8_T031","Principals who participated in at least one professional development activity in the 12 months prior to the survey","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.1911664,,
"SAU","Saudi Arabia","8_T036","Principals who have never received any instructional leadership training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",3.2605224,,
"SAU","Saudi Arabia","9_T025","Teachers who believe they can help their students to value learning","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.66893774,,
"SAU","Saudi Arabia","9_T026","Teachers who believe they can help their students to think critically","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.0278709,,
"SAU","Saudi Arabia","10_T101","Teachers for whom teaching was their first choice as a career","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.85630333,,
"SAU","Saudi Arabia","10_T102","Teachers who report that influencing the development of children and young people was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.56152976,,
"SAU","Saudi Arabia","10_T103","Teachers who report that providing a contribution to society was of 'moderate importance' or 'high importance' in deciding to become a teacher","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.57127416,,
"SAU","Saudi Arabia","11_T096","Teachers who 'agree' or 'strongly agree' that teachers and students usually get on well with each other","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.45571145,,
"SAU","Saudi Arabia","11_T097","Principals reporting that intimidation or bullying among students occurred at least weekly in their school","PERCENTAGE","Percentage","SE","S.E.","2018","2018",2.6590929,,
"SAU","Saudi Arabia","12_T053","Teachers reporting a high level of need for professional development in student behaviour and classroom management","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.89257479,,
"SAU","Saudi Arabia","12_T054","Teachers who 'agree' or 'strongly agree' that they lose quite a lot of time because of students interrupting the lessons","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.3600048,,
"SAU","Saudi Arabia","12_T055","Teachers for whom 'student behaviour and classroom management' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.91445065,,
"SAU","Saudi Arabia","12_T056","Teachers who felt 'well prepared' or 'very well prepared' for student behaviour and classroom management","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1605133,,
"SAU","Saudi Arabia","12_T058","Teachers who feel that they can control disruptive behaviour in the classroom","PERCENTAGE","Percentage","SE","S.E.","2018","2018",0.76268899,,
"SAU","Saudi Arabia","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","SE","S.E.","2013","2013",,"a","The question was not administered in the country because it was optional or it is part of a questionnaire from a TALIS cycle the country has not participated in. Therefore, data are missing."
"SAU","Saudi Arabia","13_T013","Teachers reporting a high level of need for professional development in ICT skills for teaching","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1036917,,
"SAU","Saudi Arabia","13_T037","Principals reporting shortage or inadequacy of digital technology for instruction","PERCENTAGE","Percentage","SE","S.E.","2018","2018",4.0550375,,
"SAU","Saudi Arabia","13_T038","Teachers who 'frequently' or 'always' let students use ICT  for projects or class work","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.6417912,,
"SAU","Saudi Arabia","13_T039","Teachers for whom the 'use of ICT for teaching' was included in their formal education or training","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.2013063,,
"SAU","Saudi Arabia","13_T040","Teachers who felt 'well prepared' or 'very well prepared' for the use of ICT for teaching","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.1357336,,
"SAU","Saudi Arabia","14_T042","Teachers who feel they can cope with the challenges of a multicultural classroom 'quite a bit' or 'a lot' in teaching a culturally diverse class","PERCENTAGE","Percentage","SE","S.E.","2018","2018",1.340012,,
